Symbol,Catalyst,Signal_Label,Score,Stage,TT_Pass_Count,TT_Pass_All,TT_Failed_Gates,Pct_Above_52w_Low,Pct_Below_52w_High,JdK_RS_Ratio,RRG_Quadrant,VCP_Valid,VCP_Quality_Score,VCP_Contractions,Pivot_Price,Broke_Pivot,Days_Since_Pivot,Entry,SL,SL_pct,T1,T1_pct,R_Multiple,Catalyst_Reason
PHOENIXLTD,None,None,8,2,7,False,T8_rs_rank,26.5,4.1,103.71,LEADING,False,40,"[{'high_date': '2025-02-03', 'high': 1819.18, 'low_date': '2025-02-27', 'low': 1509.43, 'pullback_pct': 17.03}, {'high_date': '2025-03-11', 'high': 1654.19, 'low_date': '2025-03-19', 'low': 1553.16, 'pullback_pct': 6.11}, {'high_date': '2025-03-24', 'high': 1678.96, 'low_date': '2025-04-11', 'low': 1475.63, 'pullback_pct': 12.11}, {'high_date': '2025-04-22', 'high': 1679.6, 'low_date': '2025-05-09', 'low': 1476.53, 'pullback_pct': 12.09}, {'high_date': '2025-05-21', 'high': 1615.21, 'low_date': '2025-05-30', 'low': 1534.64, 'pullback_pct': 4.99}, {'high_date': '2025-06-11', 'high': 1647.36, 'low_date': '2025-07-02', 'low': 1492.6, 'pullback_pct': 9.39}, {'high_date': '2025-07-08', 'high': 1572.18, 'low_date': '2025-07-24', 'low': 1445.78, 'pullback_pct': 8.04}, {'high_date': '2025-07-25', 'high': 1523.45, 'low_date': '2025-08-08', 'low': 1415.03, 'pullback_pct': 7.12}, {'high_date': '2025-08-25', 'high': 1585.36, 'low_date': '2025-08-29', 'low': 1500.79, 'pullback_pct': 5.33}, {'high_date': '2025-09-02', 'high': 1563.19, 'low_date': '2025-09-04', 'low': 1498.69, 'pullback_pct': 4.13}, {'high_date': '2025-09-22', 'high': 1638.3, 'low_date': '2025-09-26', 'low': 1540.4, 'pullback_pct': 5.98}, {'high_date': '2025-11-07', 'high': 1773.3, 'low_date': '2025-11-24', 'low': 1677.9, 'pullback_pct': 5.38}]",1773.3,True,38.0,1789.4,1731.24,3.25,1963.87,9.75,3.0,no valid VCP base
DCMSHRIRAM,None,None,8,3,6,False,"T4_ma50_above_med,T8_rs_rank",36.4,12.6,99.38,IMPROVING,False,40,"[{'high_date': '2025-01-27', 'high': 1186.69, 'low_date': '2025-03-03', 'low': 915.72, 'pullback_pct': 22.83}, {'high_date': '2025-03-06', 'high': 1034.3, 'low_date': '2025-03-13', 'low': 978.33, 'pullback_pct': 5.41}, {'high_date': '2025-03-21', 'high': 1121.65, 'low_date': '2025-03-26', 'low': 1036.58, 'pullback_pct': 7.58}, {'high_date': '2025-03-27', 'high': 1094.43, 'low_date': '2025-04-09', 'low': 1006.93, 'pullback_pct': 7.99}, {'high_date': '2025-04-21', 'high': 1075.35, 'low_date': '2025-05-02', 'low': 971.14, 'pullback_pct': 9.69}, {'high_date': '2025-07-03', 'high': 1413.34, 'low_date': '2025-07-11', 'low': 1338.68, 'pullback_pct': 5.28}, {'high_date': '2025-07-23', 'high': 1429.79, 'low_date': '2025-09-15', 'low': 1210.4, 'pullback_pct': 15.34}, {'high_date': '2025-09-17', 'high': 1371.31, 'low_date': '2025-09-30', 'low': 1140.92, 'pullback_pct': 16.8}, {'high_date': '2025-10-29', 'high': 1322.11, 'low_date': '2025-11-20', 'low': 1170.35, 'pullback_pct': 11.48}, {'high_date': '2025-11-21', 'high': 1264.34, 'low_date': '2025-11-25', 'low': 1185.8, 'pullback_pct': 6.21}, {'high_date': '2025-11-26', 'high': 1254.87, 'low_date': '2025-12-08', 'low': 1198.66, 'pullback_pct': 4.48}]",1254.87,False,19.0,1249.39,1185.13,5.14,1442.16,15.43,3.0,no valid VCP base
ENGINERSIN,None,None,8,3,4,False,"T1_above_ma150_200,T4_ma50_above_med,T5_above_ma50,T8_rs_rank",34.0,21.5,97.83,IMPROVING,False,40,"[{'high_date': '2025-01-31', 'high': 165.23, 'low_date': '2025-02-03', 'low': 157.32, 'pullback_pct': 4.79}, {'high_date': '2025-02-10', 'high': 163.74, 'low_date': '2025-02-11', 'low': 155.52, 'pullback_pct': 5.02}, {'high_date': '2025-02-12', 'high': 163.12, 'low_date': '2025-02-17', 'low': 152.9, 'pullback_pct': 6.27}, {'high_date': '2025-02-20', 'high': 171.15, 'low_date': '2025-03-03', 'low': 143.59, 'pullback_pct': 16.1}, {'high_date': '2025-03-24', 'high': 162.7, 'low_date': '2025-03-26', 'low': 152.88, 'pullback_pct': 6.03}, {'high_date': '2025-04-03', 'high': 162.98, 'low_date': '2025-04-07', 'low': 153.53, 'pullback_pct': 5.8}, {'high_date': '2025-04-23', 'high': 181.14, 'low_date': '2025-05-08', 'low': 168.25, 'pullback_pct': 7.11}, {'high_date': '2025-06-10', 'high': 236.99, 'low_date': '2025-06-19', 'low': 210.12, 'pullback_pct': 11.34}, {'high_date': '2025-07-11', 'high': 244.96, 'low_date': '2025-08-14', 'low': 186.09, 'pullback_pct': 24.03}, {'high_date': '2025-09-15', 'high': 208.28, 'low_date': '2025-09-29', 'low': 190.24, 'pullback_pct': 8.66}, {'high_date': '2025-10-30', 'high': 202.49, 'low_date': '2025-11-13', 'low': 188.13, 'pullback_pct': 7.09}, {'high_date': '2025-11-17', 'high': 202.46, 'low_date': '2025-11-25', 'low': 193.02, 'pullback_pct': 4.66}, {'high_date': '2025-12-05', 'high': 201.22, 'low_date': '2025-12-08', 'low': 188.45, 'pullback_pct': 6.34}]",201.22,False,10.0,192.39,185.12,3.78,214.2,11.33,3.0,no valid VCP base
EIDPARRY,None,None,8,3,4,False,"T1_above_ma150_200,T4_ma50_above_med,T5_above_ma50,T8_rs_rank",57.3,16.0,97.55,IMPROVING,False,40,"[{'high_date': '2025-02-06', 'high': 862.2, 'low_date': '2025-03-03', 'low': 659.95, 'pullback_pct': 23.46}, {'high_date': '2025-04-03', 'high': 796.65, 'low_date': '2025-04-07', 'low': 738.0, 'pullback_pct': 7.36}, {'high_date': '2025-04-24', 'high': 859.8, 'low_date': '2025-04-30', 'low': 817.35, 'pullback_pct': 4.94}, {'high_date': '2025-05-23', 'high': 999.25, 'low_date': '2025-05-30', 'low': 950.15, 'pullback_pct': 4.91}, {'high_date': '2025-06-11', 'high': 1011.25, 'low_date': '2025-06-17', 'low': 950.85, 'pullback_pct': 5.97}, {'high_date': '2025-07-30', 'high': 1236.2, 'low_date': '2025-08-08', 'low': 1117.6, 'pullback_pct': 9.59}, {'high_date': '2025-08-22', 'high': 1178.0, 'low_date': '2025-09-29', 'low': 1012.8, 'pullback_pct': 14.02}, {'high_date': '2025-10-29', 'high': 1089.8, 'low_date': '2025-12-08', 'low': 1009.0, 'pullback_pct': 7.41}]",1089.8,False,47.0,1037.8,1003.86,3.27,1139.63,9.81,3.0,no valid VCP base
DIVISLAB,None,None,8,2,4,False,"T1_above_ma150_200,T5_above_ma50,T6_25pct_above_low,T8_rs_rank",21.2,8.7,99.81,IMPROVING,False,40,"[{'high_date': '2025-02-07', 'high': 6112.72, 'low_date': '2025-02-28', 'low': 5455.41, 'pullback_pct': 10.75}, {'high_date': '2025-03-24', 'high': 5883.91, 'low_date': '2025-04-07', 'low': 5235.11, 'pullback_pct': 11.03}, {'high_date': '2025-04-24', 'high': 6187.33, 'low_date': '2025-05-12', 'low': 5915.07, 'pullback_pct': 4.4}, {'high_date': '2025-07-09', 'high': 6951.85, 'low_date': '2025-08-08', 'low': 5914.5, 'pullback_pct': 14.92}, {'high_date': '2025-08-25', 'high': 6248.5, 'low_date': '2025-09-26', 'low': 5689.5, 'pullback_pct': 8.95}, {'high_date': '2025-11-06', 'high': 6883.5, 'low_date': '2025-12-09', 'low': 6294.0, 'pullback_pct': 8.56}]",6883.5,False,39.0,6347.5,6332.82,0.23,6391.54,0.69,3.0,no valid VCP base
ONGC,None,None,8,3,4,False,"T1_above_ma150_200,T5_above_ma50,T6_25pct_above_low,T8_rs_rank",10.3,8.9,98.55,LAGGING,False,40,"[{'high_date': '2025-01-31', 'high': 244.26, 'low_date': '2025-02-03', 'low': 231.6, 'pullback_pct': 5.18}, {'high_date': '2025-02-05', 'high': 243.37, 'low_date': '2025-02-14', 'low': 218.66, 'pullback_pct': 10.15}, {'high_date': '2025-02-20', 'high': 229.48, 'low_date': '2025-03-10', 'low': 211.73, 'pullback_pct': 7.73}, {'high_date': '2025-04-02', 'high': 237.77, 'low_date': '2025-04-07', 'low': 208.55, 'pullback_pct': 12.29}, {'high_date': '2025-04-23', 'high': 239.22, 'low_date': '2025-05-08', 'low': 221.25, 'pullback_pct': 7.51}, {'high_date': '2025-05-20', 'high': 236.46, 'low_date': '2025-06-03', 'low': 225.09, 'pullback_pct': 4.81}, {'high_date': '2025-06-16', 'high': 243.6, 'low_date': '2025-09-09', 'low': 220.61, 'pullback_pct': 9.44}, {'high_date': '2025-11-03', 'high': 245.61, 'low_date': '2025-12-15', 'low': 229.94, 'pullback_pct': 6.38}]",245.61,False,42.0,229.94,225.96,1.73,241.87,5.19,3.0,no valid VCP base
PNBHOUSING,None,None,8,3,4,False,"T1_above_ma150_200,T4_ma50_above_med,T6_25pct_above_low,T8_rs_rank",22.4,17.7,101.67,LEADING,False,40,"[{'high_date': '2025-02-06', 'high': 902.4, 'low_date': '2025-02-17', 'low': 777.29, 'pullback_pct': 13.86}, {'high_date': '2025-02-20', 'high': 822.46, 'low_date': '2025-02-28', 'low': 759.48, 'pullback_pct': 7.66}, {'high_date': '2025-04-08', 'high': 959.21, 'low_date': '2025-04-09', 'low': 918.47, 'pullback_pct': 4.25}, {'high_date': '2025-05-13', 'high': 1086.66, 'low_date': '2025-05-27', 'low': 1035.32, 'pullback_pct': 4.72}, {'high_date': '2025-06-10', 'high': 1120.49, 'low_date': '2025-06-19', 'low': 1033.23, 'pullback_pct': 7.79}, {'high_date': '2025-06-26', 'high': 1104.57, 'low_date': '2025-08-07', 'low': 758.7, 'pullback_pct': 31.31}, {'high_date': '2025-08-19', 'high': 817.7, 'low_date': '2025-08-29', 'low': 753.6, 'pullback_pct': 7.84}, {'high_date': '2025-09-25', 'high': 907.75, 'low_date': '2025-10-17', 'low': 838.85, 'pullback_pct': 7.59}, {'high_date': '2025-10-29', 'high': 938.45, 'low_date': '2025-11-24', 'low': 872.1, 'pullback_pct': 7.07}, {'high_date': '2025-11-26', 'high': 915.9, 'low_date': '2025-12-08', 'low': 873.15, 'pullback_pct': 4.67}]",915.9,True,19.0,922.05,880.99,4.45,1045.22,13.36,3.0,no valid VCP base
PATANJALI,None,None,8,4,1,False,"T1_above_ma150_200,T2_ma150_above_200,T3_ma200_uptrend,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T8_rs_rank",0.2,20.2,94.85,LAGGING,False,40,"[{'high_date': '2025-02-20', 'high': 614.57, 'low_date': '2025-03-13', 'low': 568.4, 'pullback_pct': 7.51}, {'high_date': '2025-04-03', 'high': 621.37, 'low_date': '2025-04-07', 'low': 587.2, 'pullback_pct': 5.5}, {'high_date': '2025-04-16', 'high': 661.74, 'low_date': '2025-06-24', 'low': 533.48, 'pullback_pct': 19.38}, {'high_date': '2025-07-21', 'high': 642.29, 'low_date': '2025-09-30', 'low': 571.95, 'pullback_pct': 10.95}, {'high_date': '2025-10-30', 'high': 605.47, 'low_date': '2025-12-04', 'low': 526.78, 'pullback_pct': 13.0}, {'high_date': '2025-12-05', 'high': 548.75, 'low_date': '2025-12-10', 'low': 526.78, 'pullback_pct': 4.0}]",548.75,False,10.0,527.77,507.49,3.84,588.62,11.53,3.0,no valid VCP base
PVRINOX,None,None,8,3,5,False,"T5_above_ma50,T7_within_25pct_high,T8_rs_rank",28.0,27.3,95.11,LAGGING,False,40,"[{'high_date': '2025-02-05', 'high': 1132.4, 'low_date': '2025-03-03', 'low': 895.2, 'pullback_pct': 20.95}, {'high_date': '2025-03-06', 'high': 980.8, 'low_date': '2025-03-13', 'low': 899.8, 'pullback_pct': 8.26}, {'high_date': '2025-03-19', 'high': 977.75, 'low_date': '2025-03-28', 'low': 912.55, 'pullback_pct': 6.67}, {'high_date': '2025-04-02', 'high': 968.1, 'low_date': '2025-04-07', 'low': 848.7, 'pullback_pct': 12.33}, {'high_date': '2025-04-24', 'high': 1012.1, 'low_date': '2025-05-09', 'low': 921.45, 'pullback_pct': 8.96}, {'high_date': '2025-05-16', 'high': 1017.4, 'low_date': '2025-05-22', 'low': 954.15, 'pullback_pct': 6.22}, {'high_date': '2025-06-04', 'high': 1060.35, 'low_date': '2025-06-20', 'low': 940.65, 'pullback_pct': 11.29}, {'high_date': '2025-07-21', 'high': 1032.45, 'low_date': '2025-07-28', 'low': 978.7, 'pullback_pct': 5.21}, {'high_date': '2025-09-05', 'high': 1146.3, 'low_date': '2025-09-30', 'low': 1075.0, 'pullback_pct': 6.22}, {'high_date': '2025-10-30', 'high': 1241.0, 'low_date': '2025-11-25', 'low': 1049.6, 'pullback_pct': 15.42}, {'high_date': '2025-12-03', 'high': 1129.7, 'low_date': '2025-12-12', 'low': 1051.9, 'pullback_pct': 6.89}]",1129.7,False,12.0,1086.6,1039.32,4.35,1228.43,13.05,3.0,no valid VCP base
NH,None,None,8,2,7,False,T4_ma50_above_med,50.1,15.8,105.73,LEADING,False,40,"[{'high_date': '2025-02-07', 'high': 1401.7, 'low_date': '2025-02-17', 'low': 1323.63, 'pullback_pct': 5.57}, {'high_date': '2025-03-03', 'high': 1611.8, 'low_date': '2025-03-13', 'low': 1538.53, 'pullback_pct': 4.55}, {'high_date': '2025-04-17', 'high': 1850.04, 'low_date': '2025-05-22', 'low': 1718.65, 'pullback_pct': 7.1}, {'high_date': '2025-06-27', 'high': 2257.88, 'low_date': '2025-07-21', 'low': 1911.3, 'pullback_pct': 15.35}, {'high_date': '2025-07-23', 'high': 1989.22, 'low_date': '2025-08-08', 'low': 1737.2, 'pullback_pct': 12.67}, {'high_date': '2025-08-21', 'high': 1847.9, 'low_date': '2025-08-29', 'low': 1753.8, 'pullback_pct': 5.09}, {'high_date': '2025-09-04', 'high': 1837.5, 'low_date': '2025-09-25', 'low': 1720.4, 'pullback_pct': 6.37}, {'high_date': '2025-11-04', 'high': 1830.3, 'low_date': '2025-11-14', 'low': 1753.5, 'pullback_pct': 4.2}, {'high_date': '2025-11-21', 'high': 2043.2, 'low_date': '2025-12-10', 'low': 1857.6, 'pullback_pct': 9.08}]",2043.2,False,24.0,1900.2,1879.74,1.08,1961.57,3.23,3.0,no valid VCP base
NLCINDIA,None,None,8,3,5,False,"T1_above_ma150_200,T5_above_ma50,T8_rs_rank",25.7,14.9,92.19,LAGGING,False,40,"[{'high_date': '2025-01-31', 'high': 216.04, 'low_date': '2025-02-03', 'low': 205.74, 'pullback_pct': 4.77}, {'high_date': '2025-02-04', 'high': 221.71, 'low_date': '2025-02-14', 'low': 190.43, 'pullback_pct': 14.11}, {'high_date': '2025-02-19', 'high': 224.85, 'low_date': '2025-03-03', 'low': 200.27, 'pullback_pct': 10.93}, {'high_date': '2025-03-06', 'high': 225.15, 'low_date': '2025-03-11', 'low': 214.93, 'pullback_pct': 4.54}, {'high_date': '2025-03-21', 'high': 252.39, 'low_date': '2025-04-09', 'low': 220.53, 'pullback_pct': 12.62}, {'high_date': '2025-04-21', 'high': 242.61, 'low_date': '2025-05-06', 'low': 213.42, 'pullback_pct': 12.03}, {'high_date': '2025-05-28', 'high': 237.23, 'low_date': '2025-06-19', 'low': 217.71, 'pullback_pct': 8.23}, {'high_date': '2025-07-24', 'high': 240.31, 'low_date': '2025-07-28', 'low': 229.76, 'pullback_pct': 4.39}, {'high_date': '2025-07-30', 'high': 239.0, 'low_date': '2025-08-01', 'low': 229.3, 'pullback_pct': 4.06}, {'high_date': '2025-08-04', 'high': 239.16, 'low_date': '2025-08-08', 'low': 227.74, 'pullback_pct': 4.78}, {'high_date': '2025-08-13', 'high': 237.37, 'low_date': '2025-08-29', 'low': 220.69, 'pullback_pct': 7.03}, {'high_date': '2025-09-30', 'high': 281.31, 'low_date': '2025-10-29', 'low': 248.56, 'pullback_pct': 11.64}, {'high_date': '2025-10-30', 'high': 260.19, 'low_date': '2025-12-10', 'low': 232.92, 'pullback_pct': 10.48}]",260.19,False,46.0,239.46,239.37,0.04,239.71,0.11,3.0,no valid VCP base
NEULANDLAB,None,None,8,2,6,False,"T5_above_ma50,T8_rs_rank",56.9,9.2,100.6,WEAKENING,False,40,"[{'high_date': '2025-02-05', 'high': 14805.24, 'low_date': '2025-02-21', 'low': 10986.4, 'pullback_pct': 25.79}, {'high_date': '2025-02-25', 'high': 11591.6, 'low_date': '2025-03-03', 'low': 10478.62, 'pullback_pct': 9.6}, {'high_date': '2025-03-07', 'high': 12083.89, 'low_date': '2025-03-17', 'low': 10788.47, 'pullback_pct': 10.72}, {'high_date': '2025-03-25', 'high': 11905.19, 'low_date': '2025-03-26', 'low': 11261.87, 'pullback_pct': 5.4}, {'high_date': '2025-03-28', 'high': 12061.56, 'low_date': '2025-04-01', 'low': 11474.4, 'pullback_pct': 4.87}, {'high_date': '2025-04-03', 'high': 12042.58, 'low_date': '2025-04-09', 'low': 10950.38, 'pullback_pct': 9.07}, {'high_date': '2025-04-21', 'high': 13125.13, 'low_date': '2025-05-02', 'low': 11898.15, 'pullback_pct': 9.35}, {'high_date': '2025-05-13', 'high': 12576.58, 'low_date': '2025-05-16', 'low': 11046.85, 'pullback_pct': 12.16}, {'high_date': '2025-06-11', 'high': 13618.72, 'low_date': '2025-07-03', 'low': 11658.35, 'pullback_pct': 14.39}, {'high_date': '2025-07-15', 'high': 15260.36, 'low_date': '2025-08-06', 'low': 12806.0, 'pullback_pct': 16.08}, {'high_date': '2025-08-22', 'high': 13888.0, 'low_date': '2025-08-28', 'low': 13115.0, 'pullback_pct': 5.57}, {'high_date': '2025-09-16', 'high': 16221.0, 'low_date': '2025-09-26', 'low': 13966.0, 'pullback_pct': 13.9}, {'high_date': '2025-10-20', 'high': 16443.0, 'low_date': '2025-10-29', 'low': 15406.0, 'pullback_pct': 6.31}, {'high_date': '2025-11-10', 'high': 18113.0, 'low_date': '2025-11-24', 'low': 16283.0, 'pullback_pct': 10.1}, {'high_date': '2025-11-28', 'high': 17288.0, 'low_date': '2025-12-08', 'low': 16078.0, 'pullback_pct': 7.0}]",17288.0,False,17.0,16439.0,15904.96,3.25,18041.12,9.75,3.0,no valid VCP base
NAM-INDIA,None,None,8,2,6,False,"T5_above_ma50,T8_rs_rank",72.9,9.5,98.94,LAGGING,False,40,"[{'high_date': '2025-02-05', 'high': 616.15, 'low_date': '2025-02-18', 'low': 502.76, 'pullback_pct': 18.4}, {'high_date': '2025-02-25', 'high': 525.64, 'low_date': '2025-02-28', 'low': 501.74, 'pullback_pct': 4.55}, {'high_date': '2025-03-25', 'high': 587.46, 'low_date': '2025-04-01', 'low': 556.38, 'pullback_pct': 5.29}, {'high_date': '2025-04-02', 'high': 580.37, 'low_date': '2025-04-07', 'low': 520.45, 'pullback_pct': 10.32}, {'high_date': '2025-04-08', 'high': 543.03, 'low_date': '2025-04-09', 'low': 514.88, 'pullback_pct': 5.18}, {'high_date': '2025-04-24', 'high': 655.79, 'low_date': '2025-04-29', 'low': 608.67, 'pullback_pct': 7.18}, {'high_date': '2025-05-07', 'high': 639.71, 'low_date': '2025-05-09', 'low': 610.14, 'pullback_pct': 4.62}, {'high_date': '2025-06-09', 'high': 788.28, 'low_date': '2025-06-19', 'low': 718.2, 'pullback_pct': 8.89}, {'high_date': '2025-07-16', 'high': 860.52, 'low_date': '2025-07-28', 'low': 785.25, 'pullback_pct': 8.75}, {'high_date': '2025-08-20', 'high': 857.31, 'low_date': '2025-08-29', 'low': 776.74, 'pullback_pct': 9.4}, {'high_date': '2025-10-21', 'high': 958.32, 'low_date': '2025-10-29', 'low': 849.14, 'pullback_pct': 11.39}, {'high_date': '2025-11-10', 'high': 891.0, 'low_date': '2025-12-08', 'low': 809.5, 'pullback_pct': 9.15}]",891.0,False,35.0,867.7,830.21,4.32,980.17,12.96,3.0,no valid VCP base
ICICIPRULI,None,None,8,2,5,False,"T4_ma50_above_med,T6_25pct_above_low,T8_rs_rank",21.0,6.6,102.63,LEADING,False,40,"[{'high_date': '2025-01-31', 'high': 615.18, 'low_date': '2025-03-13', 'low': 535.89, 'pullback_pct': 12.89}, {'high_date': '2025-03-24', 'high': 596.06, 'low_date': '2025-04-07', 'low': 536.19, 'pullback_pct': 10.04}, {'high_date': '2025-04-30', 'high': 613.54, 'low_date': '2025-05-09', 'low': 580.43, 'pullback_pct': 5.4}, {'high_date': '2025-05-29', 'high': 667.57, 'low_date': '2025-06-19', 'low': 623.35, 'pullback_pct': 6.62}, {'high_date': '2025-07-09', 'high': 680.35, 'low_date': '2025-08-01', 'low': 601.05, 'pullback_pct': 11.66}, {'high_date': '2025-08-18', 'high': 636.4, 'low_date': '2025-09-26', 'low': 585.5, 'pullback_pct': 8.0}, {'high_date': '2025-11-12', 'high': 632.95, 'low_date': '2025-11-24', 'low': 607.35, 'pullback_pct': 4.04}]",632.95,True,33.0,648.5,628.44,3.09,708.67,9.28,3.0,no valid VCP base
IDBI,None,None,8,2,7,False,T8_rs_rank,52.4,5.5,101.62,LEADING,False,40,"[{'high_date': '2025-02-05', 'high': 79.51, 'low_date': '2025-03-03', 'low': 66.08, 'pullback_pct': 16.89}, {'high_date': '2025-03-21', 'high': 79.67, 'low_date': '2025-03-27', 'low': 75.49, 'pullback_pct': 5.25}, {'high_date': '2025-04-03', 'high': 78.9, 'low_date': '2025-04-07', 'low': 72.0, 'pullback_pct': 8.75}, {'high_date': '2025-04-22', 'high': 83.6, 'low_date': '2025-05-09', 'low': 74.7, 'pullback_pct': 10.65}, {'high_date': '2025-06-09', 'high': 99.2, 'low_date': '2025-06-19', 'low': 87.39, 'pullback_pct': 11.9}, {'high_date': '2025-07-01', 'high': 102.65, 'low_date': '2025-08-14', 'low': 87.35, 'pullback_pct': 14.91}, {'high_date': '2025-08-21', 'high': 97.58, 'low_date': '2025-08-29', 'low': 85.67, 'pullback_pct': 12.21}, {'high_date': '2025-09-10', 'high': 94.76, 'low_date': '2025-09-29', 'low': 89.35, 'pullback_pct': 5.71}, {'high_date': '2025-10-28', 'high': 102.18, 'low_date': '2025-10-30', 'low': 97.9, 'pullback_pct': 4.19}, {'high_date': '2025-10-31', 'high': 103.8, 'low_date': '2025-11-06', 'low': 97.26, 'pullback_pct': 6.3}, {'high_date': '2025-11-19', 'high': 104.62, 'low_date': '2025-12-10', 'low': 94.45, 'pullback_pct': 9.72}]",104.62,False,26.0,98.84,96.25,2.62,106.61,7.86,3.0,no valid VCP base
HONAUT,None,None,8,4,2,False,"T1_above_ma150_200,T3_ma200_uptrend,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T8_rs_rank",4.6,20.7,94.91,LAGGING,False,40,"[{'high_date': '2025-03-07', 'high': 35714.16, 'low_date': '2025-03-25', 'low': 32559.87, 'pullback_pct': 8.83}, {'high_date': '2025-04-03', 'high': 34288.14, 'low_date': '2025-04-07', 'low': 32607.34, 'pullback_pct': 4.9}, {'high_date': '2025-05-16', 'high': 38713.07, 'low_date': '2025-05-20', 'low': 36898.09, 'pullback_pct': 4.69}, {'high_date': '2025-06-04', 'high': 39206.71, 'low_date': '2025-06-20', 'low': 37510.0, 'pullback_pct': 4.33}, {'high_date': '2025-07-03', 'high': 41200.0, 'low_date': '2025-08-12', 'low': 35585.0, 'pullback_pct': 13.63}, {'high_date': '2025-08-28', 'high': 39015.0, 'low_date': '2025-09-05', 'low': 35400.0, 'pullback_pct': 9.27}, {'high_date': '2025-09-18', 'high': 37600.0, 'low_date': '2025-10-06', 'low': 35500.0, 'pullback_pct': 5.59}, {'high_date': '2025-10-29', 'high': 37395.0, 'low_date': '2025-11-21', 'low': 34135.0, 'pullback_pct': 8.72}, {'high_date': '2025-11-24', 'high': 36265.0, 'low_date': '2025-12-11', 'low': 33845.0, 'pullback_pct': 6.67}]",36265.0,False,21.0,34065.0,33363.8,2.06,36168.6,6.18,3.0,no valid VCP base
HOMEFIRST,None,None,8,4,5,False,"T1_above_ma150_200,T4_ma50_above_med,T8_rs_rank",34.7,19.7,94.38,LAGGING,False,40,"[{'high_date': '2025-02-06', 'high': 1012.82, 'low_date': '2025-02-25', 'low': 882.27, 'pullback_pct': 12.89}, {'high_date': '2025-03-21', 'high': 1099.75, 'low_date': '2025-04-08', 'low': 984.85, 'pullback_pct': 10.45}, {'high_date': '2025-04-23', 'high': 1297.09, 'low_date': '2025-05-09', 'low': 1143.86, 'pullback_pct': 11.81}, {'high_date': '2025-05-19', 'high': 1203.67, 'low_date': '2025-05-22', 'low': 1147.75, 'pullback_pct': 4.65}, {'high_date': '2025-06-06', 'high': 1300.5, 'low_date': '2025-06-12', 'low': 1233.6, 'pullback_pct': 5.14}, {'high_date': '2025-06-27', 'high': 1473.9, 'low_date': '2025-07-01', 'low': 1320.1, 'pullback_pct': 10.43}, {'high_date': '2025-07-15', 'high': 1426.2, 'low_date': '2025-07-18', 'low': 1365.5, 'pullback_pct': 4.26}, {'high_date': '2025-07-25', 'high': 1479.0, 'low_date': '2025-08-01', 'low': 1197.3, 'pullback_pct': 19.05}, {'high_date': '2025-08-05', 'high': 1280.0, 'low_date': '2025-08-08', 'low': 1202.3, 'pullback_pct': 6.07}, {'high_date': '2025-08-25', 'high': 1330.4, 'low_date': '2025-08-29', 'low': 1218.6, 'pullback_pct': 8.4}, {'high_date': '2025-09-12', 'high': 1302.8, 'low_date': '2025-09-26', 'low': 1178.7, 'pullback_pct': 9.53}, {'high_date': '2025-10-03', 'high': 1257.0, 'low_date': '2025-10-09', 'low': 1206.2, 'pullback_pct': 4.04}, {'high_date': '2025-10-15', 'high': 1263.1, 'low_date': '2025-10-31', 'low': 1195.1, 'pullback_pct': 5.38}, {'high_date': '2025-11-03', 'high': 1254.7, 'low_date': '2025-11-07', 'low': 1132.0, 'pullback_pct': 9.78}, {'high_date': '2025-11-17', 'high': 1230.3, 'low_date': '2025-12-04', 'low': 1084.9, 'pullback_pct': 11.82}]",1230.3,False,28.0,1188.0,1141.11,3.95,1328.66,11.84,3.0,no valid VCP base
HINDALCO,None,None,8,2,7,False,T8_rs_rank,52.0,1.6,102.57,WEAKENING,False,40,"[{'high_date': '2025-02-21', 'high': 648.79, 'low_date': '2025-02-25', 'low': 614.94, 'pullback_pct': 5.22}, {'high_date': '2025-03-20', 'high': 700.81, 'low_date': '2025-04-07', 'low': 557.71, 'pullback_pct': 20.42}, {'high_date': '2025-05-21', 'high': 658.17, 'low_date': '2025-06-02', 'low': 626.51, 'pullback_pct': 4.81}, {'high_date': '2025-07-04', 'high': 694.36, 'low_date': '2025-07-14', 'low': 661.65, 'pullback_pct': 4.71}, {'high_date': '2025-10-30', 'high': 861.35, 'low_date': '2025-11-24', 'low': 774.65, 'pullback_pct': 10.07}]",861.35,False,46.0,847.85,824.24,2.78,918.68,8.35,3.0,no valid VCP base
